City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
524,Batticaloa,LK,7.7102,81.6924,86.59,55,55,16.17,broken clouds,2021-07-23 02:47:09
525,Padang,ID,-0.9492,100.3543,86.05,67,55,2.73,broken clouds,2021-07-23 02:44:40
526,Kaduna,NG,10.5222,7.4383,69.26,98,98,6.69,overcast clouds,2021-07-23 02:47:10
527,Novopokrovka,UA,49.8425,36.5477,59.38,63,0,7.85,clear sky,2021-07-23 02:47:11
528,Zhob,PK,31.3411,69.4481,79.07,50,78,2.8,broken clouds,2021-07-23 02:47:11
529,Malartic,CA,48.1335,-78.1328,57.02,97,28,1.01,scattered clouds,2021-07-23 02:47:11
530,Shunyi,CN,40.125,116.6453,84.15,65,0,6.71,clear sky,2021-07-23 02:47:12
531,Bandarbeyla,SO,9.4942,50.8122,79.21,69,36,31.16,scattered clouds,2021-07-23 02:47:12
532,Matay,EG,28.419,30.7792,79.05,54,0,6.4,clear sky,2021-07-23 02:47:13
533,Tsumeb,NA,-19.2333,17.7167,31.55,14,0,11.72,clear sky,2021-07-23 02:47:13
534,Yukhnov,RU,54.7444,35.2297,53.04,79,31,4.68,scattered clouds,2021-07-23 02:47:13
535,Deming,US,32.2687,-107.7586,82.29,34,20,17.27,few clouds,2021-07-23 02:47:13
536,Port-Cartier,CA,50.0334,-66.8654,63.75,71,100,5.35,overcast clouds,2021-07-23 02:47:14
537,Wasilla,US,61.5814,-149.4394,68.81,61,90,4.61,light rain,2021-07-23 02:42:24
538,Jaque,PA,7.5175,-78.1703,79.18,89,100,1.97,moderate rain,2021-07-23 02:47:14
539,Wegorzewo,PL,54.2157,21.7372,60.4,79,99,3.42,overcast clouds,2021-07-23 02:47:15
540,Lata,PT,40.1629,-8.3327,62.04,95,100,0.45,overcast clouds,2021-07-23 02:45:54
541,Iwanai,JP,42.9744,140.5089,85.68,58,100,5.08,overcast clouds,2021-07-23 02:47:15
542,Manggar,ID,-2.8833,108.2667,85.28,65,100,11.16,overcast clouds,2021-07-23 02:47:15
543,Langenburg,DE,49.2544,9.8458,59.31,88,40,3.44,scattered clouds,2021-07-23 02:47:16
544,Riyadh,SA,24.6877,46.7219,89.74,38,81,14.99,broken clouds,2021-07-23 02:47:16
545,Fuxin,CN,42.0156,121.6589,86.43,48,90,12.88,overcast clouds,2021-07-23 02:47:16
546,Kokubu,JP,31.7333,130.7667,82.45,88,75,11.01,broken clouds,2021-07-23 02:47:17
547,Gat,IL,31.61,34.7642,76.91,100,74,6.31,broken clouds,2021-07-23 02:47:17
548,Tavda,RU,58.0425,65.2726,71.82,84,65,9.6,broken clouds,2021-07-23 02:47:17
549,Bedesa,ET,8.9,40.7833,63.54,80,86,1.48,overcast clouds,2021-07-23 02:47:18
550,Srandakan,ID,-7.9386,110.2506,84.29,67,7,10.02,clear sky,2021-07-23 02:47:18
551,Antalaha,MG,-14.9003,50.2788,67.53,85,41,7.7,scattered clouds,2021-07-23 02:46:36
552,Muros,ES,42.7762,-9.0603,63.99,89,98,6.04,overcast clouds,2021-07-23 02:47:18
553,Yelnya,RU,54.5786,33.1837,52.7,75,20,6.2,few clouds,2021-07-23 02:47:19
554,Cairns,AU,-16.9167,145.7667,88.95,63,45,8.05,scattered clouds,2021-07-23 02:47:19
555,Suarez,CO,2.954,-76.6964,66.56,85,95,2.73,overcast clouds,2021-07-23 02:47:19
556,Pemangkat,ID,1.1667,108.9667,85.68,70,82,6.58,broken clouds,2021-07-23 02:47:20
557,Bakchar,RU,57.0186,82.0711,74.8,52,0,4.56,clear sky,2021-07-23 02:47:20
558,Saint-Francois,FR,46.4154,3.9054,64.18,94,0,0.0,clear sky,2021-07-23 02:47:20
559,Severnoye,RU,56.3491,78.3619,73.47,62,0,4.59,clear sky,2021-07-23 02:47:20
560,Polson,US,47.6936,-114.1632,80.74,33,0,3.6,clear sky,2021-07-23 02:47:21
561,Shaowu,CN,27.3409,117.4831,92.23,50,7,4.99,clear sky,2021-07-23 02:47:21
562,Coari,BR,-4.085,-63.1414,77.81,74,90,1.28,overcast clouds,2021-07-23 02:47:21
563,Saurimo,AO,-9.6608,20.3916,55.04,32,8,5.68,clear sky,2021-07-23 02:47:22
564,Kangaatsiaq,GL,68.3065,-53.4641,40.19,98,100,4.25,light rain,2021-07-23 02:47:22
565,Tomohon,ID,1.3346,124.8392,83.34,60,27,2.93,scattered clouds,2021-07-23 02:47:22
566,Talca,CL,-35.4333,-71.6667,48.15,84,100,2.89,overcast clouds,2021-07-23 02:42:51
567,Halifax,CA,44.6453,-63.5724,60.85,92,28,1.01,scattered clouds,2021-07-23 02:43:50
